customer_id,loan_id,pan_number,application_date,disbursement_date,age,gender,state,city_tier,pincode,employment_type,years_employed,monthly_income,loan_amount,loan_tenure_months,loan_purpose,loan_type,interest_rate,cibil_score,existing_loans,credit_utilization,dpd_30_count,dpd_60_count,dpd_90_count,bureau_inquiries_6m,oldest_account_age_months,total_credit_limit,number_of_credit_cards,bureau_last_updated,default_12m,repeat_applicant_flag,pan_valid_flag,app_year,app_month,app_quarter,bureau_age_days,bureau_stale_flag,ntc_flag,dpd_30_count_missing,dpd_60_count_missing,dpd_90_count_missing,bureau_inquiries_6m_missing,oldest_account_age_months_missing,existing_loans_missing,number_of_credit_cards_missing,pincode_valid_flag,monthly_emi_est,foir,income_to_loan_ratio,annual_income,loan_to_income_ratio,delinquency_score,any_dpd_90_flag,any_delinquency_flag,bureau_stress_index,high_foir_flag,low_income_flag,high_loan_flag,cibil_band,employment_stability,loan_size_cat,age_band,foir_band,cibil_band_woe,emp_type_woe,age_band_woe,loan_size_woe
CUST0085055,LN00085055,ABCDE4283F,2024-12-30,2025-01-02,36,Male,Haryana,3,983613.0,Salaried,0.5,68622.0,104191.0,48,Travel,Unsecured,11.17,-1.0,1.0,0.2686,0.0,0.0,-1.0,2.0,104.0,390735.0,3.0,2024-12-20,0,0,1,2024,12,4,10.0,0,1,0,0,1,0,0,0,0,1,2388.0,0.0348,7.9034,823464.0,0.1265,0.0,0,0,1,0,0,0,0_ntc,3,Medium,31-40,<30%,-0.0996032424277411,0.05201670575236686,0.019888728292701774,0.0051811910962659274
CUST0153324,LN00153324,ABCDE4800F,2024-12-30,2025-01-12,53,Female,Maharashtra,2,356968.0,Business,12.5,51515.0,105430.0,60,Business,Secured,16.72,607.0,2.0,0.3278,0.0,0.0,0.0,1.0,-1.0,984731.0,1.0,2024-11-17,0,0,1,2024,12,4,43.0,0,0,0,0,0,0,1,0,0,1,1933.0,0.0375,5.8634,618180.0,0.1705,0.0,0,0,0,0,0,0,2_below_avg,2,Medium,51-65,<30%,-0.4418293481453998,0.020310544640121195,-0.0035776705345742085,0.0051811910962659274
CUST0252660,LN00252660,ABCDE9507F,2024-12-30,2025-01-07,56,Female,Bihar,1,623647.0,Salaried,3.3,92218.0,1733130.0,36,Education,Unsecured,12.13,-1.0,6.0,0.2686,1.0,1.0,0.0,3.0,125.0,1038860.0,1.0,2024-11-18,0,0,1,2024,12,4,42.0,0,1,0,0,0,0,0,0,0,1,52957.0,0.5743,0.6385,1106616.0,1.5662,3.0,0,1,2,0,0,1,0_ntc,3,Very Large,51-65,50-60%,-0.0996032424277411,0.05201670575236686,-0.0035776705345742085,-0.09875114215041046
CUST0389875,LN00389875,ABCDE9198F,2024-12-30,2025-01-04,59,Male,Haryana,1,489269.0,Salaried,2.8,56311.0,499594.0,84,Home Renovation,Unsecured,22.66,666.0,5.0,0.2076,0.0,0.0,-1.0,1.0,249.0,384329.0,1.0,2024-09-03,0,0,1,2024,12,4,118.0,1,0,0,0,1,0,0,0,0,1,6542.0,0.1162,1.3526,675732.0,0.7393,0.0,0,0,1,0,0,0,3_average,3,Large,51-65,<30%,1.193165060681326,0.05201670575236686,-0.0035776705345742085,0.055088904789337256
CUST0379097,LN00379097,ABCDE7112F,2024-12-30,2025-01-11,56,Male,Kerala,2,784269.0,Freelancer,3.2,38677.0,759228.0,48,Home Renovation,Unsecured,13.9,562.0,-1.0,0.1675,0.0,0.0,-1.0,1.0,291.0,163090.0,1.0,2024-08-25,0,0,1,2024,12,4,127.0,1,0,0,0,1,0,0,1,0,1,17399.0,0.4499,0.6113,464124.0,1.6358,0.0,0,0,0,0,0,1,1_poor,0,Very Large,51-65,30-50%,-1.569945287585048,-0.3908525845826807,-0.0035776705345742085,-0.09875114215041046
CUST0252680,LN00252680,ABCDE1403F,2024-12-30,2025-01-04,57,Female,Bihar,1,986763.0,Freelancer,4.1,27150.0,50624.0,72,Home Renovation,Unsecured,12.97,836.0,3.0,0.2216,3.0,0.0,0.0,5.0,185.0,192805.0,2.0,2024-11-19,0,0,1,2024,12,4,41.0,0,0,0,0,0,0,0,0,0,1,773.0,0.0285,6.4357,325800.0,0.1554,3.0,0,1,1,0,0,0,5_excellent,0,Small,51-65,<30%,1.6210987154947387,-0.3908525845826807,-0.0035776705345742085,0.004894942648551049
CUST0217716,LN00217716,ABCDE7208F,2024-12-30,2025-01-10,46,Male,Madhya Pradesh,3,799574.0,Self-Employed,0.5,78694.0,99745.0,60,Wedding,Unsecured,14.32,795.0,2.0,0.3092,2.0,0.0,0.0,1.0,294.0,597843.0,0.0,,0,0,1,2024,12,4,,0,0,0,0,0,0,0,0,0,1,1829.0,0.0232,9.4674,944328.0,0.1056,2.0,0,1,0,0,0,0,5_excellent,1,Small,41-50,<30%,1.6210987154947387,-0.021608542694506818,-0.09958427303485602,0.004894942648551049
CUST0112946,LN00112946,ABCDE9946F,2024-12-30,2025-01-07,43,Female,Gujarat,3,,Salaried,11.7,54655.0,311716.0,48,Personal,Unsecured,11.12,682.0,2.0,0.472,1.0,0.0,-1.0,1.0,66.0,1558848.0,1.0,2024-06-28,0,0,1,2024,12,4,185.0,1,0,0,0,1,0,0,0,0,0,7143.0,0.1307,2.104,655860.0,0.4753,1.0,0,1,0,0,0,0,3_average,3,Large,41-50,<30%,1.193165060681326,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0050516,LN00050516,ABCDE6167F,2024-12-30,2025-01-07,43,Male,Rajasthan,1,805872.0,Salaried,3.3,43601.0,109258.0,24,Business,Unsecured,22.77,-1.0,-1.0,0.2792,0.0,0.0,0.0,2.0,194.0,1039742.0,1.0,,0,0,1,2024,12,4,,0,1,0,0,0,0,0,1,0,1,5008.0,0.1149,4.7888,523212.0,0.2088,0.0,0,0,1,0,0,0,0_ntc,3,Medium,41-50,<30%,-0.0996032424277411,0.05201670575236686,-0.09958427303485602,0.0051811910962659274
CUST0389301,LN00389301,ABCDE4651F,2024-12-30,2025-01-08,60,Unknown,Kerala,1,233026.0,Salaried,11.2,62559.0,498946.0,24,Home Renovation,Secured,23.56,673.0,2.0,0.3072,1.0,0.0,0.0,2.0,274.0,245295.0,1.0,2024-07-19,0,0,1,2024,12,4,164.0,1,0,0,0,0,0,0,0,0,1,22868.0,0.3655,1.5046,750708.0,0.6646,1.0,0,1,0,0,0,0,3_average,3,Large,51-65,30-50%,1.193165060681326,0.05201670575236686,-0.0035776705345742085,0.055088904789337256
CUST0003675,LN00003675,ABCDE1052F,2024-12-30,2025-01-08,49,Male,Kerala,3,230614.0,Freelancer,2.1,91273.0,809795.0,36,Medical,Unsecured,20.39,837.0,2.0,0.4663,-1.0,1.0,0.0,2.0,203.0,1038860.0,2.0,2024-10-24,0,0,1,2024,12,4,67.0,0,0,1,0,0,0,0,0,0,1,24744.0,0.2711,1.3525,1095276.0,0.7394,2.0,0,1,0,0,0,1,5_excellent,0,Very Large,41-50,<30%,1.6210987154947387,-0.3908525845826807,-0.09958427303485602,-0.09875114215041046
CUST0168041,LN00168041,ABCDE1797F,2024-12-30,2025-01-09,64,Unknown,Uttar Pradesh,2,942091.0,Salaried,16.9,39478.0,307934.0,36,Personal,Secured,14.64,735.0,0.0,0.4418,1.0,0.0,0.0,1.0,19.0,1038860.0,0.0,2024-07-13,0,0,1,2024,12,4,170.0,1,0,0,0,0,0,0,0,0,1,9409.0,0.2383,1.5384,473736.0,0.65,1.0,0,1,0,0,0,0,4_good,3,Large,51-65,<30%,1.2642628834533345,0.05201670575236686,-0.0035776705345742085,0.055088904789337256
CUST0316910,LN00316910,ABCDE4448F,2024-12-30,2025-01-07,42,Male,Telangana,2,315410.0,Salaried,5.1,22715.0,526077.0,84,Wedding,Unsecured,12.61,650.0,2.0,0.2089,0.0,0.0,0.0,2.0,218.0,1783600.0,4.0,2024-12-01,0,0,1,2024,12,4,29.0,0,0,0,0,0,0,0,0,0,1,6889.0,0.3033,0.5181,272580.0,1.93,0.0,0,0,0,0,1,1,3_average,3,Large,41-50,30-50%,1.193165060681326,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0445836,LN00445836,ABCDE3979F,2024-12-30,2025-01-02,52,Male,Telangana,3,274252.0,Salaried,0.5,43253.0,432914.0,36,Wedding,Unsecured,15.68,504.0,2.0,0.1744,1.0,0.0,0.0,0.0,31.0,1113022.0,1.0,2024-12-08,0,0,1,2024,12,4,22.0,0,0,0,0,0,0,0,0,0,1,13228.0,0.3058,1.1989,519036.0,0.8341,1.0,0,1,0,0,0,0,1_poor,3,Large,51-65,30-50%,-1.569945287585048,0.05201670575236686,-0.0035776705345742085,0.055088904789337256
CUST0157514,LN00157514,ABCDE9340F,2024-12-30,2025-01-04,25,Unknown,Kerala,1,,Self-Employed,0.5,41904.0,90369.0,36,Home Renovation,Secured,19.79,674.0,2.0,0.2075,0.0,0.0,1.0,2.0,274.0,713920.0,1.0,2024-11-09,0,0,1,2024,12,4,51.0,0,0,0,0,0,0,0,0,0,0,2761.0,0.0659,5.5644,502848.0,0.1797,4.0,1,1,0,0,0,0,3_average,1,Small,21-30,<30%,1.193165060681326,-0.021608542694506818,0.123766687675743,0.004894942648551049
CUST0171470,LN00171470,ABCDE8482F,2024-12-30,2025-01-07,45,Female,Karnataka,1,951536.0,Business,1.3,10000.0,43277.115,72,Personal,Unsecured,22.56,764.0,1.0,0.2686,-1.0,0.0,0.0,0.0,272.0,161739.0,3.0,2024-07-09,0,0,1,2024,12,4,174.0,1,0,1,0,0,0,0,0,0,1,661.0,0.0661,2.7728,120000.0,0.3606,0.0,0,0,0,0,1,0,5_excellent,2,Small,41-50,<30%,1.6210987154947387,0.020310544640121195,-0.09958427303485602,0.004894942648551049
CUST0210022,LN00210022,ABCDE4894F,2024-12-30,2025-01-13,44,Unknown,Gujarat,1,,Self-Employed,2.9,34531.0,220920.0,60,Home Renovation,Unsecured,13.83,767.0,2.0,0.3733,0.0,1.0,0.0,2.0,60.0,1158374.0,2.0,2024-12-19,0,0,1,2024,12,4,11.0,0,0,0,0,0,0,0,0,0,0,4050.0,0.1173,1.8757,414372.0,0.5331,2.0,0,1,0,0,0,0,5_excellent,1,Medium,41-50,<30%,1.6210987154947387,-0.021608542694506818,-0.09958427303485602,0.0051811910962659274
CUST0280950,LN00280950,ABCDE2358F,2024-12-30,2025-01-11,40,Male,Punjab,2,231729.0,Self-Employed,15.0,10000.0,1124426.0,24,Business,Unsecured,14.31,738.0,0.0,0.0878,2.0,0.0,0.0,3.0,289.0,1636711.0,1.0,2024-09-19,0,0,1,2024,12,4,102.0,1,0,0,0,0,0,0,0,0,1,51536.0,0.95,0.1067,120000.0,9.3702,2.0,0,1,0,1,1,1,4_good,1,Very Large,31-40,>75%,1.2642628834533345,-0.021608542694506818,0.019888728292701774,-0.09875114215041046
CUST0201171,LN00201171,,2024-12-30,2025-01-12,45,Male,Karnataka,2,898629.0,Salaried,7.2,154810.0,301721.0,36,Personal,Unsecured,18.71,618.0,1.0,0.2435,0.0,0.0,0.0,0.0,239.0,311073.0,0.0,2024-11-20,0,0,0,2024,12,4,40.0,0,0,0,0,0,0,0,0,0,1,9219.0,0.0596,6.1571,1857720.0,0.1624,0.0,0,0,0,0,0,0,2_below_avg,3,Large,41-50,<30%,-0.4418293481453998,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0449458,LN00449458,PAN_MISSING,2024-12-30,2025-01-03,36,Male,Madhya Pradesh,2,177199.0,Self-Employed,5.0,62238.0,192257.0,48,Personal,Secured,13.73,616.0,3.0,0.1717,0.0,0.0,0.0,3.0,102.0,624037.0,2.0,2024-12-10,0,0,0,2024,12,4,20.0,0,0,0,0,0,0,0,0,0,1,4406.0,0.0708,3.8847,746856.0,0.2574,0.0,0,0,0,0,0,0,2_below_avg,1,Medium,31-40,<30%,-0.4418293481453998,-0.021608542694506818,0.019888728292701774,0.0051811910962659274
CUST0151137,LN00151137,ABCDE9461F,2024-12-30,2025-01-03,45,Male,Madhya Pradesh,3,347936.0,Salaried,1.0,33558.0,187885.0,60,Travel,Secured,24.07,876.0,4.0,0.3561,0.0,0.0,1.0,4.0,50.0,85725.0,1.0,2024-06-14,0,0,1,2024,12,4,199.0,1,0,0,0,0,0,0,0,0,1,3445.0,0.1027,2.1433,402696.0,0.4666,4.0,1,1,2,0,0,0,5_excellent,3,Medium,41-50,<30%,1.6210987154947387,0.05201670575236686,-0.09958427303485602,0.0051811910962659274
CUST0016694,LN00016694,ABCDE9287F,2024-12-30,2025-01-10,30,Female,West Bengal,3,317781.0,Freelancer,9.4,70105.0,99718.0,60,Wedding,Unsecured,12.66,860.0,6.0,0.4339,1.0,-1.0,0.0,1.0,228.0,1181385.0,2.0,2024-10-19,0,0,1,2024,12,4,72.0,0,0,0,1,0,0,0,0,0,1,1828.0,0.0261,8.4364,841260.0,0.1185,1.0,0,1,1,0,0,0,5_excellent,0,Small,21-30,<30%,1.6210987154947387,-0.3908525845826807,0.123766687675743,0.004894942648551049
CUST0459320,LN00459320,ABCDE4883F,2024-12-30,2025-01-12,32,Female,Bihar,2,169138.0,Business,2.4,36360.0,112643.0,60,Personal,Unsecured,18.15,588.0,1.0,0.2686,0.0,0.0,0.0,0.0,203.0,1510513.0,0.0,2024-08-04,0,0,1,2024,12,4,148.0,1,0,0,0,0,0,0,0,0,1,2065.0,0.0568,3.8735,436320.0,0.2582,0.0,0,0,0,0,0,0,1_poor,2,Medium,31-40,<30%,-1.569945287585048,0.020310544640121195,0.019888728292701774,0.0051811910962659274
CUST0091718,LN00091718,ABCDE7455F,2024-12-30,2025-01-02,32,Female,Gujarat,2,576657.0,Self-Employed,1.1,53156.0,263647.0,48,Personal,Unsecured,18.15,-1.0,2.0,0.2766,0.0,0.0,0.0,3.0,173.0,1016650.0,-1.0,2024-12-14,0,0,1,2024,12,4,16.0,0,1,0,0,0,0,0,0,1,1,6042.0,0.1137,2.4194,637872.0,0.4133,0.0,0,0,1,0,0,0,0_ntc,1,Medium,31-40,<30%,-0.0996032424277411,-0.021608542694506818,0.019888728292701774,0.0051811910962659274
CUST0373326,LN00373326,ABCDE8506F,2024-12-30,2025-01-07,37,Female,Haryana,1,292832.0,Salaried,11.4,55788.5,727796.0,12,,Unsecured,15.93,618.0,3.0,0.1581,1.0,0.0,1.0,2.0,201.0,633689.0,0.0,2024-12-26,0,0,1,2024,12,4,4.0,0,0,0,0,0,0,0,0,0,1,66715.0,0.95,0.9198,669462.0,1.0871,5.0,1,1,0,1,0,1,2_below_avg,3,Very Large,31-40,>75%,-0.4418293481453998,0.05201670575236686,0.019888728292701774,-0.09875114215041046
CUST0146910,LN00146910,ABCDE7910F,2024-12-30,2025-01-01,56,Male,Odisha,1,864959.0,Salaried,11.1,62949.0,200831.0,60,Travel,Unsecured,15.13,-1.0,2.0,0.1118,0.0,-1.0,0.0,1.0,170.0,1684647.0,1.0,2024-06-20,0,0,1,2024,12,4,193.0,1,1,0,1,0,0,0,0,0,1,3682.0,0.0585,3.7613,755388.0,0.2659,0.0,0,0,1,0,0,0,0_ntc,3,Medium,51-65,<30%,-0.0996032424277411,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0205981,LN00205981,ABCDE8294F,2024-12-30,2025-01-02,39,Female,West Bengal,1,288599.0,Salaried,0.6,44148.0,343278.0,48,Wedding,Unsecured,20.05,729.0,3.0,0.2167,0.0,0.0,0.0,1.0,280.0,1829329.0,0.0,2024-11-11,0,0,1,2024,12,4,49.0,0,0,0,0,0,0,0,0,0,1,7867.0,0.1782,1.5433,529776.0,0.648,0.0,0,0,0,0,0,0,4_good,3,Large,31-40,<30%,1.2642628834533345,0.05201670575236686,0.019888728292701774,0.055088904789337256
CUST0272414,LN00272414,ABCDE3607F,2024-12-30,2025-01-04,37,Male,Telangana,3,566816.0,Freelancer,6.3,52916.0,475179.0,24,Business,Unsecured,17.07,770.0,1.0,0.2686,0.0,0.0,0.0,2.0,242.0,943067.0,1.0,,0,0,1,2024,12,4,,0,0,0,0,0,0,0,0,0,1,21779.0,0.4116,1.3363,634992.0,0.7483,0.0,0,0,0,0,0,0,5_excellent,0,Large,31-40,30-50%,1.6210987154947387,-0.3908525845826807,0.019888728292701774,0.055088904789337256
CUST0005751,LN00005751,ABCDE1898F,2024-12-30,2025-01-13,31,Female,Delhi,1,,Salaried,2.6,86453.0,180908.0,48,Business,Secured,20.21,794.0,1.0,0.1017,0.0,0.0,-1.0,0.0,144.0,604178.0,2.0,2024-12-09,0,0,1,2024,12,4,21.0,0,0,0,0,1,0,0,0,0,0,4146.0,0.048,5.7346,1037436.0,0.1744,0.0,0,0,0,0,0,0,5_excellent,3,Medium,31-40,<30%,1.6210987154947387,0.05201670575236686,0.019888728292701774,0.0051811910962659274
CUST0207060,LN00207060,ABCDE2689F,2024-12-30,2025-01-01,55,Female,Telangana,2,399821.0,Freelancer,5.0,57855.0,214678.0,60,Business,Secured,25.59,718.0,1.0,0.5109,0.0,0.0,0.0,0.0,-1.0,277715.0,1.0,2024-07-08,0,0,1,2024,12,4,175.0,1,0,0,0,0,0,1,0,0,1,3936.0,0.068,3.234,694260.0,0.3092,0.0,0,0,0,0,0,0,4_good,0,Medium,51-65,<30%,1.2642628834533345,-0.3908525845826807,-0.0035776705345742085,0.0051811910962659274
CUST0361107,LN00361107,ABCDE1464F,2024-12-30,2025-01-09,64,Unknown,Punjab,1,,Salaried,5.9,16997.0,429823.0,12,Wedding,Unsecured,25.74,709.0,0.0,0.0484,0.0,0.0,0.0,1.0,182.0,1255121.0,1.0,2024-10-21,0,0,1,2024,12,4,70.0,0,0,0,0,0,0,0,0,0,0,39400.0,0.95,0.4745,203964.0,2.1073,0.0,0,0,0,1,1,0,4_good,3,Large,51-65,>75%,1.2642628834533345,0.05201670575236686,-0.0035776705345742085,0.055088904789337256
CUST0198474,LN00198474,ABCDE6433F,2024-12-30,2025-01-11,30,Female,Delhi,1,856184.0,Business,10.7,122560.0,49577.0,36,Debt Consolidation,Unsecured,15.51,788.0,2.0,0.1961,0.0,1.0,0.0,0.0,231.0,1553802.0,3.0,2024-10-11,0,0,1,2024,12,4,80.0,0,0,0,0,0,0,0,0,0,1,1515.0,0.0124,29.6654,1470720.0,0.0337,2.0,0,1,0,0,0,0,5_excellent,2,Small,21-30,<30%,1.6210987154947387,0.020310544640121195,0.123766687675743,0.004894942648551049
CUST0101745,LN00101745,ABCDE4869F,2024-12-30,2025-01-05,37,Male,Bihar,3,674588.0,Business,0.5,128765.0,436729.0,12,Personal,Unsecured,18.15,660.0,4.0,0.0454,2.0,0.0,0.0,1.0,43.0,834100.0,2.0,2024-09-18,0,0,1,2024,12,4,103.0,1,0,0,0,0,0,0,0,0,1,40033.0,0.3109,3.5381,1545180.0,0.2826,2.0,0,1,1,0,0,0,3_average,2,Large,31-40,30-50%,1.193165060681326,0.020310544640121195,0.019888728292701774,0.055088904789337256
CUST0491046,LN00491046,ABCDE9442F,2024-12-30,2025-01-11,59,Female,Telangana,1,397149.0,Salaried,1.4,66981.0,56805.0,24,,Unsecured,18.55,765.0,0.0,0.2686,0.0,0.0,0.0,1.0,146.0,1047132.0,3.0,2024-06-26,0,0,1,2024,12,4,187.0,1,0,0,0,0,0,0,0,0,1,2604.0,0.0389,14.1497,803772.0,0.0707,0.0,0,0,0,0,0,0,5_excellent,3,Small,51-65,<30%,1.6210987154947387,0.05201670575236686,-0.0035776705345742085,0.004894942648551049
CUST0474756,LN00474756,ABCDE8213F,2024-12-30,2025-01-02,45,Male,Karnataka,2,366265.0,Salaried,0.5,65950.0,52162.0,24,Business,Unsecured,12.8,711.0,3.0,0.2909,0.0,1.0,0.0,2.0,120.0,816571.0,2.0,2024-08-17,0,0,1,2024,12,4,135.0,1,0,0,0,0,0,0,0,0,1,2391.0,0.0363,15.172,791400.0,0.0659,2.0,0,1,0,0,0,0,4_good,3,Small,41-50,<30%,1.2642628834533345,0.05201670575236686,-0.09958427303485602,0.004894942648551049
CUST0358036,LN00358036,ABCDE1826F,2024-12-30,2025-01-02,36,Male,Odisha,2,158802.0,Salaried,3.1,64349.0,221934.0,36,Personal,Unsecured,11.98,762.0,4.0,0.2224,1.0,0.0,-1.0,-1.0,45.0,684568.0,3.0,2024-12-11,0,0,1,2024,12,4,19.0,0,0,0,0,1,1,0,0,0,1,6781.0,0.1054,3.4794,772188.0,0.2874,1.0,0,1,1,0,0,0,5_excellent,3,Medium,31-40,<30%,1.6210987154947387,0.05201670575236686,0.019888728292701774,0.0051811910962659274
CUST0489255,LN00489255,ABCDE1186F,2024-12-30,2025-01-11,43,Male,Punjab,1,633658.0,Salaried,7.8,52241.0,107711.0,36,Wedding,Unsecured,17.54,693.0,1.0,0.2361,0.0,-1.0,0.0,2.0,155.0,1350771.0,0.0,2024-12-22,0,0,1,2024,12,4,8.0,0,0,0,1,0,0,0,0,0,1,3291.0,0.063,5.8201,626892.0,0.1718,0.0,0,0,0,0,0,0,3_average,3,Medium,41-50,<30%,1.193165060681326,0.05201670575236686,-0.09958427303485602,0.0051811910962659274
CUST0434492,LN00434492,ABCDE7733F,2024-12-30,2025-01-08,41,Female,Bihar,2,314297.0,Salaried,5.1,97152.0,50645.0,12,Business,Unsecured,25.93,720.0,1.0,0.6589,0.0,0.0,0.0,6.0,148.0,1205238.0,0.0,2024-11-10,0,0,1,2024,12,4,50.0,0,0,0,0,0,0,0,0,0,1,4642.0,0.0478,23.0195,1165824.0,0.0434,0.0,0,0,1,0,0,0,4_good,3,Small,41-50,<30%,1.2642628834533345,0.05201670575236686,-0.09958427303485602,0.004894942648551049
CUST0037450,LN00037450,ABCDE2772F,2024-12-30,2025-01-03,43,Male,Telangana,2,929032.0,Salaried,1.9,59258.0,853161.0,12,Personal,Unsecured,16.02,577.0,-1.0,0.1623,0.0,0.0,0.0,0.0,237.0,1185830.0,2.0,2024-08-05,0,0,1,2024,12,4,147.0,1,0,0,0,0,0,0,1,0,1,78206.0,0.95,0.8335,711096.0,1.1998,0.0,0,0,0,1,0,1,1_poor,3,Very Large,41-50,>75%,-1.569945287585048,0.05201670575236686,-0.09958427303485602,-0.09875114215041046
CUST0179041,LN00179041,ABCDE1991F,2024-12-30,2025-01-01,43,Male,Gujarat,2,815287.0,Self-Employed,4.6,62458.0,498953.0,36,Business,Unsecured,17.01,680.0,1.0,0.4713,0.0,1.0,0.0,0.0,75.0,312719.0,2.0,2024-11-14,0,0,1,2024,12,4,46.0,0,0,0,0,0,0,0,0,0,1,15246.0,0.2441,1.5021,749496.0,0.6657,2.0,0,1,0,0,0,0,3_average,1,Large,41-50,<30%,1.193165060681326,-0.021608542694506818,-0.09958427303485602,0.055088904789337256
CUST0479187,LN00479187,ABCDE7190F,2024-12-30,2025-01-06,59,Female,Telangana,1,840639.0,Self-Employed,3.1,83384.0,748820.0,48,Education,Unsecured,17.21,755.0,0.0,0.0681,0.0,0.0,0.0,0.0,15.0,855996.0,2.0,2024-12-27,0,0,1,2024,12,4,3.0,0,0,0,0,0,0,0,0,0,1,17160.0,0.2058,1.3362,1000608.0,0.7484,0.0,0,0,0,0,0,1,5_excellent,1,Very Large,51-65,<30%,1.6210987154947387,-0.021608542694506818,-0.0035776705345742085,-0.09875114215041046
CUST0453566,LN00453566,ABCDE1174F,2024-12-30,2025-01-01,42,Male,Karnataka,2,602162.0,Salaried,5.2,21077.0,173478.0,60,Home Renovation,Secured,17.93,627.0,1.0,0.1831,0.0,1.0,0.0,0.0,277.0,999772.0,4.0,2024-06-20,0,0,1,2024,12,4,193.0,1,0,0,0,0,0,0,0,0,1,3180.0,0.1509,1.458,252924.0,0.6859,2.0,0,1,0,0,1,0,2_below_avg,3,Medium,41-50,<30%,-0.4418293481453998,0.05201670575236686,-0.09958427303485602,0.0051811910962659274
CUST0078536,LN00078536,ABCDE4505F,2024-12-30,2025-01-10,31,Female,Gujarat,3,493910.0,Salaried,1.7,72874.0,1558466.0,72,Home Renovation,Secured,18.31,744.0,5.0,0.2073,1.0,1.0,0.0,4.0,231.0,485186.0,2.0,2024-07-11,0,0,1,2024,12,4,172.0,1,0,0,0,0,0,0,0,0,1,23810.0,0.3267,0.5611,874488.0,1.7821,3.0,0,1,2,0,0,1,4_good,3,Very Large,31-40,30-50%,1.2642628834533345,0.05201670575236686,0.019888728292701774,-0.09875114215041046
CUST0044747,LN00044747,ABCDE9213F,2024-12-30,2025-01-09,64,Female,Karnataka,2,251632.0,Self-Employed,4.4,10000.0,255330.5,24,Wedding,Unsecured,12.71,545.0,1.0,0.291,1.0,0.0,0.0,1.0,199.0,1238523.0,0.0,2024-12-04,0,0,1,2024,12,4,26.0,0,0,0,0,0,0,0,0,0,1,11703.0,0.95,0.47,120000.0,2.1278,1.0,0,1,0,1,1,0,1_poor,1,Medium,51-65,>75%,-1.569945287585048,-0.021608542694506818,-0.0035776705345742085,0.0051811910962659274
CUST0329363,LN00329363,ABCDE3994F,2024-12-30,2025-01-11,52,Female,West Bengal,1,379627.0,Business,1.9,111674.0,100710.0,48,Education,Unsecured,15.67,589.0,0.0,0.3767,1.0,0.0,0.0,3.0,102.0,646166.0,2.0,2024-10-24,1,0,1,2024,12,4,67.0,0,0,0,0,0,0,0,0,0,1,2308.0,0.0207,13.3064,1340088.0,0.0752,1.0,0,1,0,0,0,0,1_poor,2,Medium,51-65,<30%,-1.569945287585048,0.020310544640121195,-0.0035776705345742085,0.0051811910962659274
CUST0435697,LN00435697,ABCDE8601F,2024-12-30,2025-01-08,23,Female,Delhi,1,132465.0,Salaried,1.0,64692.0,1066690.0,60,Personal,Unsecured,18.15,618.0,5.0,0.1564,0.0,1.0,0.0,3.0,231.0,914897.0,1.0,2024-12-20,0,0,1,2024,12,4,10.0,0,0,0,0,0,0,0,0,0,1,19556.0,0.3023,0.7278,776304.0,1.3741,2.0,0,1,1,0,0,1,2_below_avg,3,Very Large,21-30,30-50%,-0.4418293481453998,0.05201670575236686,0.123766687675743,-0.09875114215041046
CUST0463931,LN00463931,XXXXXXXXX,2024-12-30,2025-01-06,49,Female,Karnataka,1,790178.0,Business,2.9,105856.0,173564.0,24,Education,Unsecured,15.91,631.0,1.0,0.1882,0.0,1.0,0.0,1.0,253.0,1119999.0,-1.0,2024-08-01,0,0,0,2024,12,4,151.0,1,0,0,0,0,0,0,0,1,1,7955.0,0.0751,7.3188,1270272.0,0.1366,2.0,0,1,0,0,0,0,2_below_avg,2,Medium,41-50,<30%,-0.4418293481453998,0.020310544640121195,-0.09958427303485602,0.0051811910962659274
CUST0176762,LN00176762,ABCDE5707F,2024-12-30,2025-01-08,43,Male,Delhi,3,315500.0,Salaried,9.0,55788.5,108525.0,24,Personal,Unsecured,14.94,796.0,3.0,0.4614,1.0,-1.0,0.0,1.0,243.0,916686.0,0.0,2024-09-15,0,0,1,2024,12,4,106.0,1,0,0,1,0,0,0,0,0,1,4974.0,0.0892,6.1687,669462.0,0.1621,1.0,0,1,0,0,0,0,5_excellent,3,Medium,41-50,<30%,1.6210987154947387,0.05201670575236686,-0.09958427303485602,0.0051811910962659274
CUST0467315,LN00467315,ABCDE4373F,2024-12-30,2025-01-01,24,Female,Karnataka,2,549031.0,Business,1.6,169443.50000000017,333957.0,24,Business,Secured,23.78,738.0,3.0,0.574,0.0,0.0,0.0,0.0,217.0,789673.0,2.0,2024-09-01,0,0,1,2024,12,4,120.0,1,0,0,0,0,0,0,0,0,1,15306.0,0.0903,6.0886,2033322.0,0.1642,0.0,0,0,0,0,0,0,4_good,2,Large,21-30,<30%,1.2642628834533345,0.020310544640121195,0.123766687675743,0.055088904789337256
